order_item_id,order_id,product_id,quantity,price_per_unit,total_price
ITEM_15879,ORD_14879,PROD_2202,3,1413,4239
ITEM_15880,ORD_14880,PROD_2199,2,1421,2842
ITEM_15881,ORD_14881,PROD_2083,2,2855,5710
ITEM_15882,ORD_14882,PROD_2236,3,3355,10065
ITEM_15883,ORD_14883,PROD_2079,3,1829,5487
ITEM_15884,ORD_14884,PROD_2196,2,3703,7406
ITEM_15885,ORD_14885,PROD_2035,2,3232,6464
ITEM_15886,ORD_14886,PROD_2129,1,3989,3989
ITEM_15887,ORD_14887,PROD_2178,1,2678,2678
ITEM_15888,ORD_14888,PROD_2016,1,3662,3662
ITEM_15889,ORD_14889,PROD_2231,1,4956,4956
ITEM_15890,ORD_14890,PROD_2048,1,1928,1928
ITEM_15891,ORD_14891,PROD_2228,2,4592,9184
ITEM_15892,ORD_14892,PROD_2034,3,3188,9564
ITEM_15893,ORD_14893,PROD_2096,3,4617,13851
ITEM_15894,ORD_14894,PROD_2249,3,2622,7866
ITEM_15895,ORD_14895,PROD_2244,1,2771,2771
ITEM_15896,ORD_14896,PROD_2152,1,1489,1489
ITEM_15897,ORD_14897,PROD_2007,3,444,1332
ITEM_15898,ORD_14898,PROD_2097,3,1847,5541
ITEM_15899,ORD_14899,PROD_2017,3,2476,7428
ITEM_15900,ORD_14900,PROD_2108,2,752,1504
ITEM_15901,ORD_14901,PROD_2174,2,3059,6118
ITEM_15902,ORD_14902,PROD_2106,3,781,2343
ITEM_15903,ORD_14903,PROD_2196,3,3703,11109
ITEM_15904,ORD_14904,PROD_2199,1,1421,1421
ITEM_15905,ORD_14905,PROD_2214,3,3572,10716
ITEM_15906,ORD_14906,PROD_2132,1,614,614
ITEM_15907,ORD_14907,PROD_2206,2,1920,3840
ITEM_15908,ORD_14908,PROD_2151,2,4319,8638
ITEM_15909,ORD_14909,PROD_2054,3,4615,13845
ITEM_15910,ORD_14910,PROD_2076,3,4358,13074
ITEM_15911,ORD_14911,PROD_2239,2,213,426
ITEM_15912,ORD_14912,PROD_2224,2,2889,5778
ITEM_15913,ORD_14913,PROD_2203,3,1244,3732
ITEM_15914,ORD_14914,PROD_2007,1,444,444
ITEM_15915,ORD_14915,PROD_2126,1,4593,4593
ITEM_15916,ORD_14916,PROD_2038,2,784,1568
ITEM_15917,ORD_14917,PROD_2027,1,3162,3162
ITEM_15918,ORD_14918,PROD_2149,3,668,2004
ITEM_15919,ORD_14919,PROD_2215,3,2232,6696
ITEM_15920,ORD_14920,PROD_2113,1,4617,4617
ITEM_15921,ORD_14921,PROD_2165,2,2375,4750
ITEM_15922,ORD_14922,PROD_2113,3,4617,13851
ITEM_15923,ORD_14923,PROD_2145,1,1755,1755
ITEM_15924,ORD_14924,PROD_2023,2,3963,7926
ITEM_15925,ORD_14925,PROD_2115,3,4072,12216
ITEM_15926,ORD_14926,PROD_2131,3,4708,14124
ITEM_15927,ORD_14927,PROD_2105,3,2004,6012
ITEM_15928,ORD_14928,PROD_2165,2,2375,4750
ITEM_15929,ORD_14929,PROD_2108,1,752,752
ITEM_15930,ORD_14930,PROD_2036,3,1916,5748
ITEM_15931,ORD_14931,PROD_2050,3,4289,12867
ITEM_15932,ORD_14932,PROD_2152,3,1489,4467
ITEM_15933,ORD_14933,PROD_2108,3,752,2256
ITEM_15934,ORD_14934,PROD_2103,3,2969,8907
ITEM_15935,ORD_14935,PROD_2022,1,2366,2366
ITEM_15936,ORD_14936,PROD_2041,1,3986,3986
ITEM_15937,ORD_14937,PROD_2202,3,1413,4239
ITEM_15938,ORD_14938,PROD_2156,1,2126,2126
ITEM_15939,ORD_14939,PROD_2178,1,2678,2678
ITEM_15940,ORD_14940,PROD_2225,3,768,2304
ITEM_15941,ORD_14941,PROD_2157,3,1182,3546
ITEM_15942,ORD_14942,PROD_2230,1,2339,2339
ITEM_15943,ORD_14943,PROD_2179,1,4533,4533
ITEM_15944,ORD_14944,PROD_2250,3,1242,3726
ITEM_15945,ORD_14945,PROD_2055,2,4988,9976
ITEM_15946,ORD_14946,PROD_2129,2,3989,7978
ITEM_15947,ORD_14947,PROD_2179,1,4533,4533
ITEM_15948,ORD_14948,PROD_2085,1,3173,3173
ITEM_15949,ORD_14949,PROD_2125,1,1769,1769
ITEM_15950,ORD_14950,PROD_2120,3,3669,11007
ITEM_15951,ORD_14951,PROD_2116,1,4074,4074
ITEM_15952,ORD_14952,PROD_2017,3,2476,7428
ITEM_15953,ORD_14953,PROD_2123,1,3498,3498
ITEM_15954,ORD_14954,PROD_2123,1,3498,3498
ITEM_15955,ORD_14955,PROD_2026,3,2601,7803
ITEM_15956,ORD_14956,PROD_2107,2,682,1364
ITEM_15957,ORD_14957,PROD_2109,1,2906,2906
ITEM_15958,ORD_14958,PROD_2061,1,1452,1452
ITEM_15959,ORD_14959,PROD_2039,1,1601,1601
ITEM_15960,ORD_14960,PROD_2250,3,1242,3726
ITEM_15961,ORD_14961,PROD_2148,2,699,1398
ITEM_15962,ORD_14962,PROD_2250,2,1242,2484
ITEM_15963,ORD_14963,PROD_2013,3,2005,6015
ITEM_15964,ORD_14964,PROD_2211,1,1531,1531
ITEM_15965,ORD_14965,PROD_2144,2,4186,8372
ITEM_15966,ORD_14966,PROD_2039,3,1601,4803
ITEM_15967,ORD_14967,PROD_2027,1,3162,3162
ITEM_15968,ORD_14968,PROD_2044,1,2856,2856
ITEM_15969,ORD_14969,PROD_2147,2,4944,9888
ITEM_15970,ORD_14970,PROD_2027,1,3162,3162
ITEM_15971,ORD_14971,PROD_2001,3,1112,3336
ITEM_15972,ORD_14972,PROD_2019,2,1037,2074
ITEM_15973,ORD_14973,PROD_2130,3,817,2451
ITEM_15974,ORD_14974,PROD_2205,3,526,1578
ITEM_15975,ORD_14975,PROD_2242,2,3733,7466
ITEM_15976,ORD_14976,PROD_2224,1,2889,2889
ITEM_15977,ORD_14977,PROD_2072,3,2604,7812
ITEM_15978,ORD_14978,PROD_2207,2,2244,4488
ITEM_15979,ORD_14979,PROD_2109,3,2906,8718
ITEM_15980,ORD_14980,PROD_2232,2,513,1026
ITEM_15981,ORD_14981,PROD_2055,3,4988,14964
ITEM_15982,ORD_14982,PROD_2161,2,4981,9962
ITEM_15983,ORD_14983,PROD_2162,3,4482,13446
ITEM_15984,ORD_14984,PROD_2234,3,2769,8307
ITEM_15985,ORD_14985,PROD_2056,3,4980,14940
ITEM_15986,ORD_14986,PROD_2135,1,1562,1562
ITEM_15987,ORD_14987,PROD_2078,3,4358,13074
ITEM_15988,ORD_14988,PROD_2250,1,1242,1242
ITEM_15989,ORD_14989,PROD_2013,3,2005,6015
ITEM_15990,ORD_14990,PROD_2026,1,2601,2601
ITEM_15991,ORD_14991,PROD_2095,1,3666,3666
ITEM_15992,ORD_14992,PROD_2049,1,2777,2777
ITEM_15993,ORD_14993,PROD_2200,1,495,495
ITEM_15994,ORD_14994,PROD_2144,1,4186,4186
ITEM_15995,ORD_14995,PROD_2128,2,1703,3406
ITEM_15996,ORD_14996,PROD_2183,1,1076,1076
ITEM_15997,ORD_14997,PROD_2141,1,3927,3927
ITEM_15998,ORD_14998,PROD_2232,3,513,1539
ITEM_15999,ORD_14999,PROD_2242,3,3733,11199
ITEM_16000,ORD_15000,PROD_2141,1,3927,3927
ITEM_16001,ORD_15001,PROD_2197,3,279,837
ITEM_16002,ORD_15002,PROD_2163,2,2336,4672
ITEM_16003,ORD_15003,PROD_2246,2,4354,8708
ITEM_16004,ORD_15004,PROD_2081,1,4618,4618
ITEM_16005,ORD_15005,PROD_2057,3,3165,9495
ITEM_16006,ORD_15006,PROD_2008,3,1991,5973
ITEM_16007,ORD_15007,PROD_2236,2,3355,6710
ITEM_16008,ORD_15008,PROD_2116,1,4074,4074
ITEM_16009,ORD_15009,PROD_2089,3,4181,12543
ITEM_16010,ORD_15010,PROD_2174,2,3059,6118
ITEM_16011,ORD_15011,PROD_2055,2,4988,9976
ITEM_16012,ORD_15012,PROD_2031,2,853,1706
ITEM_16013,ORD_15013,PROD_2058,3,1333,3999
ITEM_16014,ORD_15014,PROD_2007,1,444,444
ITEM_16015,ORD_15015,PROD_2224,2,2889,5778
ITEM_16016,ORD_15016,PROD_2067,2,2259,4518
ITEM_16017,ORD_15017,PROD_2211,1,1531,1531
ITEM_16018,ORD_15018,PROD_2177,2,3789,7578
ITEM_16019,ORD_15019,PROD_2061,3,1452,4356
ITEM_16020,ORD_15020,PROD_2019,2,1037,2074
ITEM_16021,ORD_15021,PROD_2084,3,359,1077
ITEM_16022,ORD_15022,PROD_2023,1,3963,3963
ITEM_16023,ORD_15023,PROD_2166,3,1272,3816
ITEM_16024,ORD_15024,PROD_2099,1,3259,3259
ITEM_16025,ORD_15025,PROD_2092,1,4093,4093
ITEM_16026,ORD_15026,PROD_2132,3,614,1842
ITEM_16027,ORD_15027,PROD_2153,3,4360,13080
ITEM_16028,ORD_15028,PROD_2226,2,3076,6152
ITEM_16029,ORD_15029,PROD_2161,3,4981,14943
ITEM_16030,ORD_15030,PROD_2025,3,845,2535
ITEM_16031,ORD_15031,PROD_2023,3,3963,11889
ITEM_16032,ORD_15032,PROD_2127,1,1348,1348
ITEM_16033,ORD_15033,PROD_2200,3,495,1485
ITEM_16034,ORD_15034,PROD_2096,2,4617,9234
ITEM_16035,ORD_15035,PROD_2152,3,1489,4467
ITEM_16036,ORD_15036,PROD_2163,3,2336,7008
ITEM_16037,ORD_15037,PROD_2145,3,1755,5265
ITEM_16038,ORD_15038,PROD_2200,3,495,1485
ITEM_16039,ORD_15039,PROD_2007,3,444,1332
ITEM_16040,ORD_15040,PROD_2182,1,2366,2366
ITEM_16041,ORD_15041,PROD_2013,2,2005,4010
ITEM_16042,ORD_15042,PROD_2132,1,614,614
ITEM_16043,ORD_15043,PROD_2249,2,2622,5244
ITEM_16044,ORD_15044,PROD_2046,2,2784,5568
ITEM_16045,ORD_15045,PROD_2025,2,845,1690
ITEM_16046,ORD_15046,PROD_2116,1,4074,4074
ITEM_16047,ORD_15047,PROD_2060,3,585,1755
ITEM_16048,ORD_15048,PROD_2077,1,2644,2644
ITEM_16049,ORD_15049,PROD_2155,1,756,756
ITEM_16050,ORD_15050,PROD_2146,2,1983,3966
ITEM_16051,ORD_15051,PROD_2104,1,4737,4737
ITEM_16052,ORD_15052,PROD_2001,3,1112,3336
ITEM_16053,ORD_15053,PROD_2223,1,1782,1782
ITEM_16054,ORD_15054,PROD_2062,3,1510,4530
ITEM_16055,ORD_15055,PROD_2185,3,2508,7524
ITEM_16056,ORD_15056,PROD_2150,2,4985,9970
ITEM_16057,ORD_15057,PROD_2214,1,3572,3572
ITEM_16058,ORD_15058,PROD_2249,2,2622,5244
ITEM_16059,ORD_15059,PROD_2003,3,2028,6084
ITEM_16060,ORD_15060,PROD_2089,1,4181,4181
ITEM_16061,ORD_15061,PROD_2138,2,680,1360
ITEM_16062,ORD_15062,PROD_2105,2,2004,4008
ITEM_16063,ORD_15063,PROD_2140,2,3398,6796
ITEM_16064,ORD_15064,PROD_2175,1,2201,2201
ITEM_16065,ORD_15065,PROD_2072,1,2604,2604
ITEM_16066,ORD_15066,PROD_2250,2,1242,2484
ITEM_16067,ORD_15067,PROD_2107,1,682,682
ITEM_16068,ORD_15068,PROD_2093,1,1552,1552
ITEM_16069,ORD_15069,PROD_2050,2,4289,8578
ITEM_16070,ORD_15070,PROD_2023,1,3963,3963
ITEM_16071,ORD_15071,PROD_2184,2,1473,2946
ITEM_16072,ORD_15072,PROD_2208,1,1042,1042
ITEM_16073,ORD_15073,PROD_2020,1,3312,3312
ITEM_16074,ORD_15074,PROD_2022,1,2366,2366
ITEM_16075,ORD_15075,PROD_2178,3,2678,8034
ITEM_16076,ORD_15076,PROD_2180,3,4743,14229
ITEM_16077,ORD_15077,PROD_2159,2,525,1050
ITEM_16078,ORD_15078,PROD_2070,3,4598,13794
ITEM_16079,ORD_15079,PROD_2104,2,4737,9474
ITEM_16080,ORD_15080,PROD_2102,1,2040,2040
ITEM_16081,ORD_15081,PROD_2085,3,3173,9519
ITEM_16082,ORD_15082,PROD_2012,2,4664,9328
ITEM_16083,ORD_15083,PROD_2236,3,3355,10065
ITEM_16084,ORD_15084,PROD_2101,3,1191,3573
ITEM_16085,ORD_15085,PROD_2196,2,3703,7406
ITEM_16086,ORD_15086,PROD_2121,3,4025,12075
ITEM_16087,ORD_15087,PROD_2229,2,426,852
ITEM_16088,ORD_15088,PROD_2099,3,3259,9777
ITEM_16089,ORD_15089,PROD_2207,1,2244,2244
ITEM_16090,ORD_15090,PROD_2059,1,4242,4242
ITEM_16091,ORD_15091,PROD_2221,1,2700,2700
ITEM_16092,ORD_15092,PROD_2241,2,1814,3628
ITEM_16093,ORD_15093,PROD_2030,2,2066,4132
ITEM_16094,ORD_15094,PROD_2245,1,1220,1220
ITEM_16095,ORD_15095,PROD_2017,2,2476,4952
ITEM_16096,ORD_15096,PROD_2187,3,1867,5601
ITEM_16097,ORD_15097,PROD_2244,3,2771,8313
ITEM_16098,ORD_15098,PROD_2201,3,4971,14913
ITEM_16099,ORD_15099,PROD_2225,3,768,2304
ITEM_16100,ORD_15100,PROD_2216,3,1504,4512
ITEM_16101,ORD_15101,PROD_2218,2,517,1034
ITEM_16102,ORD_15102,PROD_2021,2,3140,6280
ITEM_16103,ORD_15103,PROD_2239,3,213,639
ITEM_16104,ORD_15104,PROD_2016,1,3662,3662
ITEM_16105,ORD_15105,PROD_2074,2,226,452
ITEM_16106,ORD_15106,PROD_2066,1,4034,4034
ITEM_16107,ORD_15107,PROD_2174,3,3059,9177
ITEM_16108,ORD_15108,PROD_2166,3,1272,3816
ITEM_16109,ORD_15109,PROD_2226,3,3076,9228
ITEM_16110,ORD_15110,PROD_2186,1,1925,1925
ITEM_16111,ORD_15111,PROD_2213,3,1669,5007
ITEM_16112,ORD_15112,PROD_2210,1,1466,1466
ITEM_16113,ORD_15113,PROD_2143,1,4752,4752
ITEM_16114,ORD_15114,PROD_2070,2,4598,9196
ITEM_16115,ORD_15115,PROD_2164,3,2773,8319
ITEM_16116,ORD_15116,PROD_2148,3,699,2097
ITEM_16117,ORD_15117,PROD_2058,2,1333,2666
ITEM_16118,ORD_15118,PROD_2058,1,1333,1333
ITEM_16119,ORD_15119,PROD_2172,3,1946,5838
ITEM_16120,ORD_15120,PROD_2121,3,4025,12075
ITEM_16121,ORD_15121,PROD_2188,2,2362,4724
ITEM_16122,ORD_15122,PROD_2124,3,1095,3285
ITEM_16123,ORD_15123,PROD_2203,1,1244,1244
ITEM_16124,ORD_15124,PROD_2099,3,3259,9777
ITEM_16125,ORD_15125,PROD_2083,3,2855,8565
ITEM_16126,ORD_15126,PROD_2197,2,279,558
ITEM_16127,ORD_15127,PROD_2066,3,4034,12102
ITEM_16128,ORD_15128,PROD_2158,2,2216,4432
ITEM_16129,ORD_15129,PROD_2089,1,4181,4181
ITEM_16130,ORD_15130,PROD_2051,2,3958,7916
ITEM_16131,ORD_15131,PROD_2183,2,1076,2152
ITEM_16132,ORD_15132,PROD_2030,2,2066,4132
ITEM_16133,ORD_15133,PROD_2174,3,3059,9177
ITEM_16134,ORD_15134,PROD_2249,2,2622,5244
ITEM_16135,ORD_15135,PROD_2041,2,3986,7972
ITEM_16136,ORD_15136,PROD_2143,2,4752,9504
ITEM_16137,ORD_15137,PROD_2227,3,4373,13119
ITEM_16138,ORD_15138,PROD_2144,3,4186,12558
ITEM_16139,ORD_15139,PROD_2137,1,1951,1951
ITEM_16140,ORD_15140,PROD_2028,2,1775,3550
ITEM_16141,ORD_15141,PROD_2212,3,3577,10731
ITEM_16142,ORD_15142,PROD_2054,1,4615,4615
ITEM_16143,ORD_15143,PROD_2142,2,3665,7330
ITEM_16144,ORD_15144,PROD_2183,2,1076,2152
ITEM_16145,ORD_15145,PROD_2205,2,526,1052
ITEM_16146,ORD_15146,PROD_2229,1,426,426
ITEM_16147,ORD_15147,PROD_2210,3,1466,4398
ITEM_16148,ORD_15148,PROD_2200,1,495,495
ITEM_16149,ORD_15149,PROD_2144,1,4186,4186
ITEM_16150,ORD_15150,PROD_2046,3,2784,8352
ITEM_16151,ORD_15151,PROD_2077,1,2644,2644
ITEM_16152,ORD_15152,PROD_2121,1,4025,4025
ITEM_16153,ORD_15153,PROD_2102,1,2040,2040
ITEM_16154,ORD_15154,PROD_2208,3,1042,3126
ITEM_16155,ORD_15155,PROD_2219,1,2022,2022
ITEM_16156,ORD_15156,PROD_2027,1,3162,3162
ITEM_16157,ORD_15157,PROD_2014,3,2478,7434
ITEM_16158,ORD_15158,PROD_2138,2,680,1360
ITEM_16159,ORD_15159,PROD_2233,3,3759,11277
ITEM_16160,ORD_15160,PROD_2030,2,2066,4132
ITEM_16161,ORD_15161,PROD_2231,1,4956,4956
ITEM_16162,ORD_15162,PROD_2020,2,3312,6624
ITEM_16163,ORD_15163,PROD_2143,3,4752,14256
ITEM_16164,ORD_15164,PROD_2095,3,3666,10998
ITEM_16165,ORD_15165,PROD_2231,3,4956,14868
ITEM_16166,ORD_15166,PROD_2229,1,426,426
ITEM_16167,ORD_15167,PROD_2008,2,1991,3982
ITEM_16168,ORD_15168,PROD_2201,2,4971,9942
ITEM_16169,ORD_15169,PROD_2209,3,4786,14358
ITEM_16170,ORD_15170,PROD_2189,3,4202,12606
ITEM_16171,ORD_15171,PROD_2246,3,4354,13062
ITEM_16172,ORD_15172,PROD_2152,3,1489,4467
ITEM_16173,ORD_15173,PROD_2149,3,668,2004
ITEM_16174,ORD_15174,PROD_2208,1,1042,1042
ITEM_16175,ORD_15175,PROD_2008,2,1991,3982
ITEM_16176,ORD_15176,PROD_2106,1,781,781
ITEM_16177,ORD_15177,PROD_2151,3,4319,12957
ITEM_16178,ORD_15178,PROD_2240,1,4610,4610
ITEM_16179,ORD_15179,PROD_2058,3,1333,3999
ITEM_16180,ORD_15180,PROD_2036,1,1916,1916
ITEM_16181,ORD_15181,PROD_2060,3,585,1755
ITEM_16182,ORD_15182,PROD_2246,2,4354,8708
ITEM_16183,ORD_15183,PROD_2159,3,525,1575
ITEM_16184,ORD_15184,PROD_2243,3,2904,8712
ITEM_16185,ORD_15185,PROD_2089,3,4181,12543
ITEM_16186,ORD_15186,PROD_2176,2,2534,5068
ITEM_16187,ORD_15187,PROD_2149,1,668,668
ITEM_16188,ORD_15188,PROD_2093,3,1552,4656
ITEM_16189,ORD_15189,PROD_2158,3,2216,6648
ITEM_16190,ORD_15190,PROD_2236,3,3355,10065
ITEM_16191,ORD_15191,PROD_2041,3,3986,11958
ITEM_16192,ORD_15192,PROD_2197,3,279,837
ITEM_16193,ORD_15193,PROD_2067,1,2259,2259
ITEM_16194,ORD_15194,PROD_2097,3,1847,5541
ITEM_16195,ORD_15195,PROD_2203,2,1244,2488
ITEM_16196,ORD_15196,PROD_2059,1,4242,4242
ITEM_16197,ORD_15197,PROD_2248,3,3496,10488
ITEM_16198,ORD_15198,PROD_2207,3,2244,6732
ITEM_16199,ORD_15199,PROD_2010,1,417,417
ITEM_16200,ORD_15200,PROD_2110,1,4411,4411
ITEM_16201,ORD_15201,PROD_2059,1,4242,4242
ITEM_16202,ORD_15202,PROD_2149,2,668,1336
ITEM_16203,ORD_15203,PROD_2049,1,2777,2777
ITEM_16204,ORD_15204,PROD_2236,3,3355,10065
ITEM_16205,ORD_15205,PROD_2122,2,1006,2012
ITEM_16206,ORD_15206,PROD_2076,1,4358,4358
ITEM_16207,ORD_15207,PROD_2137,2,1951,3902
ITEM_16208,ORD_15208,PROD_2211,2,1531,3062
ITEM_16209,ORD_15209,PROD_2043,2,4762,9524
ITEM_16210,ORD_15210,PROD_2122,1,1006,1006
ITEM_16211,ORD_15211,PROD_2217,2,1085,2170
ITEM_16212,ORD_15212,PROD_2077,1,2644,2644
ITEM_16213,ORD_15213,PROD_2025,2,845,1690
ITEM_16214,ORD_15214,PROD_2236,3,3355,10065
ITEM_16215,ORD_15215,PROD_2175,1,2201,2201
ITEM_16216,ORD_15216,PROD_2215,3,2232,6696
ITEM_16217,ORD_15217,PROD_2174,1,3059,3059
ITEM_16218,ORD_15218,PROD_2092,2,4093,8186
ITEM_16219,ORD_15219,PROD_2031,2,853,1706
ITEM_16220,ORD_15220,PROD_2019,2,1037,2074
ITEM_16221,ORD_15221,PROD_2107,2,682,1364
ITEM_16222,ORD_15222,PROD_2014,2,2478,4956
ITEM_16223,ORD_15223,PROD_2176,1,2534,2534
ITEM_16224,ORD_15224,PROD_2006,1,3656,3656
ITEM_16225,ORD_15225,PROD_2055,3,4988,14964
ITEM_16226,ORD_15226,PROD_2174,3,3059,9177
ITEM_16227,ORD_15227,PROD_2107,3,682,2046
ITEM_16228,ORD_15228,PROD_2024,2,1222,2444
ITEM_16229,ORD_15229,PROD_2039,1,1601,1601
ITEM_16230,ORD_15230,PROD_2181,2,1048,2096
ITEM_16231,ORD_15231,PROD_2087,3,2173,6519
ITEM_16232,ORD_15232,PROD_2083,3,2855,8565
ITEM_16233,ORD_15233,PROD_2025,1,845,845
ITEM_16234,ORD_15234,PROD_2028,2,1775,3550
ITEM_16235,ORD_15235,PROD_2221,3,2700,8100
ITEM_16236,ORD_15236,PROD_2198,2,816,1632
ITEM_16237,ORD_15237,PROD_2027,1,3162,3162
ITEM_16238,ORD_15238,PROD_2118,2,994,1988
ITEM_16239,ORD_15239,PROD_2206,1,1920,1920
ITEM_16240,ORD_15240,PROD_2213,3,1669,5007
ITEM_16241,ORD_15241,PROD_2185,2,2508,5016
ITEM_16242,ORD_15242,PROD_2017,2,2476,4952
ITEM_16243,ORD_15243,PROD_2241,2,1814,3628
ITEM_16244,ORD_15244,PROD_2128,2,1703,3406
ITEM_16245,ORD_15245,PROD_2132,1,614,614
ITEM_16246,ORD_15246,PROD_2218,1,517,517
ITEM_16247,ORD_15247,PROD_2098,2,3468,6936
ITEM_16248,ORD_15248,PROD_2137,3,1951,5853
ITEM_16249,ORD_15249,PROD_2182,1,2366,2366
ITEM_16250,ORD_15250,PROD_2156,2,2126,4252
ITEM_16251,ORD_15251,PROD_2083,2,2855,5710
ITEM_16252,ORD_15252,PROD_2246,1,4354,4354
ITEM_16253,ORD_15253,PROD_2209,1,4786,4786
ITEM_16254,ORD_15254,PROD_2002,2,2453,4906
ITEM_16255,ORD_15255,PROD_2004,2,1039,2078
ITEM_16256,ORD_15256,PROD_2230,1,2339,2339
ITEM_16257,ORD_15257,PROD_2224,1,2889,2889
ITEM_16258,ORD_15258,PROD_2221,3,2700,8100
ITEM_16259,ORD_15259,PROD_2131,3,4708,14124
ITEM_16260,ORD_15260,PROD_2195,1,3819,3819
ITEM_16261,ORD_15261,PROD_2210,2,1466,2932
ITEM_16262,ORD_15262,PROD_2026,1,2601,2601
ITEM_16263,ORD_15263,PROD_2060,2,585,1170
ITEM_16264,ORD_15264,PROD_2086,1,2161,2161
ITEM_16265,ORD_15265,PROD_2032,1,1027,1027
ITEM_16266,ORD_15266,PROD_2238,3,563,1689
ITEM_16267,ORD_15267,PROD_2219,2,2022,4044
ITEM_16268,ORD_15268,PROD_2080,1,3263,3263
ITEM_16269,ORD_15269,PROD_2043,2,4762,9524
ITEM_16270,ORD_15270,PROD_2216,2,1504,3008
ITEM_16271,ORD_15271,PROD_2098,2,3468,6936
ITEM_16272,ORD_15272,PROD_2108,2,752,1504
ITEM_16273,ORD_15273,PROD_2002,2,2453,4906
ITEM_16274,ORD_15274,PROD_2115,2,4072,8144
ITEM_16275,ORD_15275,PROD_2197,1,279,279
ITEM_16276,ORD_15276,PROD_2154,3,1722,5166
ITEM_16277,ORD_15277,PROD_2046,2,2784,5568
ITEM_16278,ORD_15278,PROD_2068,1,294,294
ITEM_16279,ORD_15279,PROD_2010,2,417,834
ITEM_16280,ORD_15280,PROD_2247,3,3545,10635
ITEM_16281,ORD_15281,PROD_2148,2,699,1398
ITEM_16282,ORD_15282,PROD_2139,1,3304,3304
ITEM_16283,ORD_15283,PROD_2167,1,2657,2657
ITEM_16284,ORD_15284,PROD_2068,2,294,588
ITEM_16285,ORD_15285,PROD_2196,3,3703,11109
ITEM_16286,ORD_15286,PROD_2208,2,1042,2084
ITEM_16287,ORD_15287,PROD_2227,1,4373,4373
ITEM_16288,ORD_15288,PROD_2069,2,1138,2276
ITEM_16289,ORD_15289,PROD_2078,3,4358,13074
ITEM_16290,ORD_15290,PROD_2069,1,1138,1138
ITEM_16291,ORD_15291,PROD_2048,1,1928,1928
ITEM_16292,ORD_15292,PROD_2116,1,4074,4074
ITEM_16293,ORD_15293,PROD_2009,2,4339,8678
ITEM_16294,ORD_15294,PROD_2004,1,1039,1039
ITEM_16295,ORD_15295,PROD_2240,1,4610,4610
ITEM_16296,ORD_15296,PROD_2170,2,4812,9624
ITEM_16297,ORD_15297,PROD_2182,2,2366,4732
ITEM_16298,ORD_15298,PROD_2128,3,1703,5109
ITEM_16299,ORD_15299,PROD_2188,2,2362,4724
ITEM_16300,ORD_15300,PROD_2051,1,3958,3958
ITEM_16301,ORD_15301,PROD_2244,1,2771,2771
ITEM_16302,ORD_15302,PROD_2235,3,4389,13167
ITEM_16303,ORD_15303,PROD_2030,1,2066,2066
ITEM_16304,ORD_15304,PROD_2203,2,1244,2488
ITEM_16305,ORD_15305,PROD_2143,3,4752,14256
ITEM_16306,ORD_15306,PROD_2157,2,1182,2364
ITEM_16307,ORD_15307,PROD_2103,1,2969,2969
ITEM_16308,ORD_15308,PROD_2213,2,1669,3338
ITEM_16309,ORD_15309,PROD_2117,2,1759,3518
ITEM_16310,ORD_15310,PROD_2018,3,1963,5889
ITEM_16311,ORD_15311,PROD_2069,2,1138,2276
ITEM_16312,ORD_15312,PROD_2249,3,2622,7866
ITEM_16313,ORD_15313,PROD_2078,3,4358,13074
ITEM_16314,ORD_15314,PROD_2040,1,2205,2205
ITEM_16315,ORD_15315,PROD_2180,2,4743,9486
ITEM_16316,ORD_15316,PROD_2114,2,4877,9754
ITEM_16317,ORD_15317,PROD_2011,3,1828,5484
ITEM_16318,ORD_15318,PROD_2193,3,2932,8796
ITEM_16319,ORD_15319,PROD_2112,3,4176,12528
ITEM_16320,ORD_15320,PROD_2136,2,4178,8356
ITEM_16321,ORD_15321,PROD_2191,1,3669,3669
ITEM_16322,ORD_15322,PROD_2049,1,2777,2777
ITEM_16323,ORD_15323,PROD_2051,1,3958,3958
ITEM_16324,ORD_15324,PROD_2176,1,2534,2534
ITEM_16325,ORD_15325,PROD_2226,1,3076,3076
ITEM_16326,ORD_15326,PROD_2017,1,2476,2476
ITEM_16327,ORD_15327,PROD_2180,2,4743,9486
ITEM_16328,ORD_15328,PROD_2144,3,4186,12558
ITEM_16329,ORD_15329,PROD_2084,1,359,359
ITEM_16330,ORD_15330,PROD_2042,3,2411,7233
ITEM_16331,ORD_15331,PROD_2111,1,2481,2481
ITEM_16332,ORD_15332,PROD_2045,1,2076,2076
ITEM_16333,ORD_15333,PROD_2182,3,2366,7098
ITEM_16334,ORD_15334,PROD_2147,2,4944,9888
ITEM_16335,ORD_15335,PROD_2013,2,2005,4010
ITEM_16336,ORD_15336,PROD_2062,3,1510,4530
ITEM_16337,ORD_15337,PROD_2030,3,2066,6198
ITEM_16338,ORD_15338,PROD_2059,1,4242,4242
ITEM_16339,ORD_15339,PROD_2166,2,1272,2544
ITEM_16340,ORD_15340,PROD_2113,2,4617,9234
ITEM_16341,ORD_15341,PROD_2076,2,4358,8716
ITEM_16342,ORD_15342,PROD_2247,2,3545,7090
ITEM_16343,ORD_15343,PROD_2226,2,3076,6152
ITEM_16344,ORD_15344,PROD_2034,1,3188,3188
ITEM_16345,ORD_15345,PROD_2120,2,3669,7338
ITEM_16346,ORD_15346,PROD_2203,1,1244,1244
ITEM_16347,ORD_15347,PROD_2142,3,3665,10995
