order_id,order_date,customer_id,order_state,seller_id
ORD_12264,2026-01-23,CUST_1177,Pending,SEL_6068
ORD_12265,2025-09-10,CUST_3265,Pending,SEL_6093
ORD_12266,2025-11-01,CUST_2035,Delivered,SEL_6045
ORD_12267,2026-01-03,CUST_2470,Delivered,SEL_6028
ORD_12268,2025-07-16,CUST_1630,Delivered,SEL_6056
ORD_12269,2026-02-27,CUST_1164,Cancelled,SEL_6101
ORD_12270,2025-10-22,CUST_3101,Delivered,SEL_6029
ORD_12271,2025-10-07,CUST_3266,Delivered,SEL_6108
ORD_12272,2025-10-02,CUST_1824,Delivered,SEL_6116
ORD_12273,2025-12-14,CUST_3433,Cancelled,SEL_6029
ORD_12274,2025-06-04,CUST_1056,Pending,SEL_6069
ORD_12275,2025-07-18,CUST_1118,Delivered,SEL_6011
ORD_12276,2026-03-17,CUST_3948,Delivered,SEL_6002
ORD_12277,2025-04-22,CUST_1798,Delivered,SEL_6068
ORD_12278,2026-02-18,CUST_1780,Pending,SEL_6010
ORD_12279,2025-12-16,CUST_3851,Delivered,SEL_6120
ORD_12280,2025-10-30,CUST_3893,Delivered,SEL_6103
ORD_12281,2025-07-22,CUST_2439,Delivered,SEL_6108
ORD_12282,2025-09-15,CUST_2894,Delivered,SEL_6072
ORD_12283,2025-08-22,CUST_3903,Delivered,SEL_6119
ORD_12284,2025-05-27,CUST_1708,Delivered,SEL_6087
ORD_12285,2025-09-19,CUST_2104,Delivered,SEL_6027
ORD_12286,2025-08-23,CUST_1022,Delivered,SEL_6087
ORD_12287,2025-06-20,CUST_2501,Delivered,SEL_6112
ORD_12288,2025-09-07,CUST_1843,Delivered,SEL_6098
ORD_12289,2025-11-21,CUST_2761,Delivered,SEL_6035
ORD_12290,2025-06-11,CUST_2117,Delivered,SEL_6081
ORD_12291,2026-02-14,CUST_1192,Delivered,SEL_6111
ORD_12292,2025-10-15,CUST_2019,Pending,SEL_6050
ORD_12293,2025-09-26,CUST_2127,Delivered,SEL_6074
ORD_12294,2025-06-28,CUST_1396,Delivered,SEL_6118
ORD_12295,2026-03-05,CUST_3688,Delivered,SEL_6002
ORD_12296,2026-03-14,CUST_2019,Pending,SEL_6017
ORD_12297,2026-02-03,CUST_1567,Delivered,SEL_6095
ORD_12298,2026-03-19,CUST_1231,Delivered,SEL_6080
ORD_12299,2025-06-23,CUST_1874,Delivered,SEL_6024
ORD_12300,2025-08-28,CUST_3622,Delivered,SEL_6057
ORD_12301,2025-12-02,CUST_1240,Cancelled,SEL_6071
ORD_12302,2026-02-16,CUST_1090,Delivered,SEL_6083
ORD_12303,2026-02-05,CUST_3280,Pending,SEL_6016
ORD_12304,2025-10-17,CUST_1457,Delivered,SEL_6097
ORD_12305,2025-10-17,CUST_3281,Pending,SEL_6036
ORD_12306,2025-08-12,CUST_1354,Delivered,SEL_6045
ORD_12307,2025-12-24,CUST_2005,Pending,SEL_6010
ORD_12308,2025-06-07,CUST_2357,Delivered,SEL_6063
ORD_12309,2025-09-11,CUST_1439,Delivered,SEL_6043
ORD_12310,2025-12-25,CUST_2399,Delivered,SEL_6051
ORD_12311,2026-01-21,CUST_1345,Pending,SEL_6079
ORD_12312,2025-12-23,CUST_3712,Delivered,SEL_6107
ORD_12313,2025-11-15,CUST_1657,Delivered,SEL_6003
ORD_12314,2026-03-29,CUST_3178,Delivered,SEL_6066
ORD_12315,2025-04-14,CUST_3189,Pending,SEL_6107
ORD_12316,2025-05-14,CUST_3463,Delivered,SEL_6106
ORD_12317,2025-07-19,CUST_2117,Delivered,SEL_6035
ORD_12318,2025-05-25,CUST_1626,Pending,SEL_6091
ORD_12319,2026-03-19,CUST_1284,Pending,SEL_6069
ORD_12320,2025-11-14,CUST_2980,Delivered,SEL_6079
ORD_12321,2025-06-23,CUST_2679,Pending,SEL_6036
ORD_12322,2025-11-02,CUST_1223,Delivered,SEL_6049
ORD_12323,2026-01-11,CUST_1744,Delivered,SEL_6097
ORD_12324,2025-08-20,CUST_1463,Pending,SEL_6001
ORD_12325,2025-08-22,CUST_2569,Cancelled,SEL_6076
ORD_12326,2025-10-25,CUST_2706,Delivered,SEL_6042
ORD_12327,2025-09-07,CUST_2164,Delivered,SEL_6041
ORD_12328,2025-11-11,CUST_3405,Delivered,SEL_6073
ORD_12329,2025-09-03,CUST_2737,Cancelled,SEL_6057
ORD_12330,2025-09-02,CUST_2047,Pending,SEL_6116
ORD_12331,2026-02-20,CUST_3907,Delivered,SEL_6020
ORD_12332,2025-05-21,CUST_1665,Pending,SEL_6094
ORD_12333,2025-08-17,CUST_2357,Delivered,SEL_6014
ORD_12334,2026-03-22,CUST_2015,Delivered,SEL_6087
ORD_12335,2026-01-04,CUST_3133,Delivered,SEL_6093
ORD_12336,2025-12-21,CUST_3669,Delivered,SEL_6115
ORD_12337,2026-03-04,CUST_2055,Delivered,SEL_6106
ORD_12338,2025-04-11,CUST_2765,Pending,SEL_6099
ORD_12339,2025-09-12,CUST_3288,Delivered,SEL_6052
ORD_12340,2025-04-16,CUST_2914,Delivered,SEL_6091
ORD_12341,2026-01-02,CUST_1363,Pending,SEL_6054
ORD_12342,2025-09-17,CUST_3870,Delivered,SEL_6049
ORD_12343,2025-11-06,CUST_2413,Delivered,SEL_6091
ORD_12344,2025-06-06,CUST_1668,Delivered,SEL_6030
ORD_12345,2025-05-21,CUST_2881,Pending,SEL_6003
ORD_12346,2026-03-07,CUST_2395,Delivered,SEL_6012
ORD_12347,2026-02-12,CUST_1099,Delivered,SEL_6111
ORD_12348,2025-08-01,CUST_3095,Delivered,SEL_6031
ORD_12349,2025-12-10,CUST_3887,Pending,SEL_6037
ORD_12350,2026-03-09,CUST_1422,Delivered,SEL_6027
ORD_12351,2026-02-01,CUST_2504,Delivered,SEL_6111
ORD_12352,2026-03-08,CUST_1062,Delivered,SEL_6116
ORD_12353,2025-09-18,CUST_2133,Delivered,SEL_6024
ORD_12354,2026-03-21,CUST_2703,Delivered,SEL_6112
ORD_12355,2025-04-24,CUST_1598,Pending,SEL_6041
ORD_12356,2026-02-28,CUST_1392,Delivered,SEL_6104
ORD_12357,2025-07-09,CUST_2076,Cancelled,SEL_6064
ORD_12358,2025-05-31,CUST_3651,Pending,SEL_6011
ORD_12359,2025-07-13,CUST_2313,Delivered,SEL_6091
ORD_12360,2026-01-25,CUST_3030,Delivered,SEL_6073
ORD_12361,2025-12-03,CUST_3385,Pending,SEL_6016
ORD_12362,2025-11-28,CUST_1810,Cancelled,SEL_6014
ORD_12363,2025-04-10,CUST_2406,Delivered,SEL_6047
ORD_12364,2025-06-14,CUST_3800,Delivered,SEL_6030
ORD_12365,2025-12-18,CUST_2160,Delivered,SEL_6110
ORD_12366,2025-06-13,CUST_2532,Delivered,SEL_6024
ORD_12367,2025-12-08,CUST_2386,Delivered,SEL_6106
ORD_12368,2025-12-24,CUST_1881,Pending,SEL_6013
ORD_12369,2026-03-11,CUST_2600,Delivered,SEL_6097
ORD_12370,2025-08-14,CUST_3683,Pending,SEL_6119
ORD_12371,2025-12-25,CUST_1254,Delivered,SEL_6009
ORD_12372,2025-06-20,CUST_3068,Delivered,SEL_6049
ORD_12373,2025-06-17,CUST_3576,Cancelled,SEL_6026
ORD_12374,2025-10-10,CUST_2169,Delivered,SEL_6049
ORD_12375,2025-09-12,CUST_2232,Delivered,SEL_6042
ORD_12376,2025-10-26,CUST_3424,Delivered,SEL_6045
ORD_12377,2026-01-02,CUST_1166,Delivered,SEL_6114
ORD_12378,2025-08-27,CUST_2574,Delivered,SEL_6077
ORD_12379,2025-09-06,CUST_3909,Pending,SEL_6021
ORD_12380,2025-12-09,CUST_1617,Pending,SEL_6029
ORD_12381,2026-02-22,CUST_3660,Delivered,SEL_6092
ORD_12382,2025-08-17,CUST_2626,Cancelled,SEL_6024
ORD_12383,2025-08-03,CUST_1503,Delivered,SEL_6077
ORD_12384,2025-07-21,CUST_1913,Delivered,SEL_6120
ORD_12385,2025-10-28,CUST_3127,Delivered,SEL_6042
ORD_12386,2025-11-07,CUST_1585,Delivered,SEL_6084
ORD_12387,2025-12-04,CUST_2959,Delivered,SEL_6103
ORD_12388,2026-02-02,CUST_3736,Delivered,SEL_6071
ORD_12389,2025-08-24,CUST_1396,Delivered,SEL_6041
ORD_12390,2025-07-02,CUST_2632,Delivered,SEL_6048
ORD_12391,2025-09-08,CUST_2881,Pending,SEL_6079
ORD_12392,2025-10-31,CUST_1402,Pending,SEL_6089
ORD_12393,2025-08-10,CUST_1975,Delivered,SEL_6099
ORD_12394,2025-09-04,CUST_1224,Delivered,SEL_6077
ORD_12395,2025-12-09,CUST_1518,Cancelled,SEL_6043
ORD_12396,2025-05-12,CUST_3682,Cancelled,SEL_6008
ORD_12397,2025-10-18,CUST_1236,Cancelled,SEL_6085
ORD_12398,2025-09-26,CUST_1116,Delivered,SEL_6063
ORD_12399,2026-03-06,CUST_1226,Delivered,SEL_6117
ORD_12400,2025-09-18,CUST_3278,Delivered,SEL_6120
ORD_12401,2026-02-06,CUST_1182,Delivered,SEL_6063
ORD_12402,2025-04-22,CUST_2342,Delivered,SEL_6006
ORD_12403,2025-12-08,CUST_1210,Cancelled,SEL_6074
ORD_12404,2025-08-08,CUST_2416,Cancelled,SEL_6113
ORD_12405,2026-03-25,CUST_3144,Delivered,SEL_6052
ORD_12406,2025-06-28,CUST_1894,Delivered,SEL_6105
ORD_12407,2026-03-16,CUST_2882,Delivered,SEL_6021
ORD_12408,2026-02-16,CUST_3804,Delivered,SEL_6014
ORD_12409,2025-09-02,CUST_2110,Delivered,SEL_6116
ORD_12410,2025-07-11,CUST_3463,Pending,SEL_6109
ORD_12411,2025-06-26,CUST_3027,Delivered,SEL_6058
ORD_12412,2026-03-20,CUST_1394,Pending,SEL_6097
ORD_12413,2026-02-08,CUST_3744,Pending,SEL_6025
ORD_12414,2025-05-01,CUST_1844,Pending,SEL_6056
ORD_12415,2025-12-28,CUST_2525,Delivered,SEL_6083
ORD_12416,2025-07-27,CUST_1604,Delivered,SEL_6009
ORD_12417,2025-07-06,CUST_1582,Delivered,SEL_6113
ORD_12418,2025-11-22,CUST_3043,Delivered,SEL_6111
ORD_12419,2025-07-27,CUST_2940,Delivered,SEL_6116
ORD_12420,2026-01-11,CUST_1133,Cancelled,SEL_6101
ORD_12421,2026-03-06,CUST_3839,Pending,SEL_6100
ORD_12422,2025-05-23,CUST_3697,Pending,SEL_6036
ORD_12423,2025-04-09,CUST_3269,Delivered,SEL_6057
ORD_12424,2025-09-12,CUST_1976,Delivered,SEL_6079
ORD_12425,2025-04-13,CUST_2814,Delivered,SEL_6005
ORD_12426,2025-09-13,CUST_2544,Delivered,SEL_6081
ORD_12427,2025-04-20,CUST_3836,Pending,SEL_6094
ORD_12428,2025-08-30,CUST_3739,Delivered,SEL_6007
ORD_12429,2025-10-12,CUST_2358,Delivered,SEL_6006
ORD_12430,2025-07-09,CUST_1039,Pending,SEL_6079
ORD_12431,2025-10-27,CUST_2317,Delivered,SEL_6052
ORD_12432,2025-04-02,CUST_3738,Pending,SEL_6110
ORD_12433,2025-10-14,CUST_1162,Delivered,SEL_6074
ORD_12434,2025-05-22,CUST_2910,Pending,SEL_6070
ORD_12435,2026-02-23,CUST_2128,Delivered,SEL_6106
ORD_12436,2025-06-27,CUST_3209,Delivered,SEL_6055
ORD_12437,2025-12-25,CUST_2659,Delivered,SEL_6116
ORD_12438,2026-03-03,CUST_2964,Cancelled,SEL_6105
ORD_12439,2025-10-08,CUST_2058,Pending,SEL_6077
ORD_12440,2026-03-26,CUST_3290,Delivered,SEL_6014
ORD_12441,2025-11-15,CUST_1967,Pending,SEL_6001
ORD_12442,2026-03-26,CUST_1890,Pending,SEL_6097
ORD_12443,2026-03-25,CUST_3161,Delivered,SEL_6083
ORD_12444,2025-09-16,CUST_3366,Delivered,SEL_6073
ORD_12445,2025-05-15,CUST_3071,Delivered,SEL_6037
ORD_12446,2025-10-15,CUST_3872,Delivered,SEL_6049
ORD_12447,2025-04-03,CUST_3749,Delivered,SEL_6112
ORD_12448,2025-09-28,CUST_2667,Delivered,SEL_6012
ORD_12449,2025-11-13,CUST_2442,Delivered,SEL_6005
ORD_12450,2025-07-16,CUST_2068,Delivered,SEL_6070
ORD_12451,2025-12-06,CUST_1128,Delivered,SEL_6116
ORD_12452,2025-07-09,CUST_3924,Pending,SEL_6119
ORD_12453,2026-03-26,CUST_1158,Delivered,SEL_6011
ORD_12454,2025-10-05,CUST_1827,Cancelled,SEL_6115
ORD_12455,2026-01-14,CUST_2891,Delivered,SEL_6053
ORD_12456,2025-05-17,CUST_3900,Delivered,SEL_6102
ORD_12457,2025-09-10,CUST_1512,Cancelled,SEL_6055
ORD_12458,2025-08-12,CUST_3093,Delivered,SEL_6074
ORD_12459,2026-02-27,CUST_3267,Delivered,SEL_6079
ORD_12460,2025-07-24,CUST_1443,Delivered,SEL_6050
ORD_12461,2026-03-29,CUST_3363,Delivered,SEL_6053
ORD_12462,2026-03-06,CUST_3225,Delivered,SEL_6103
ORD_12463,2025-05-06,CUST_3276,Delivered,SEL_6055
ORD_12464,2025-07-11,CUST_2727,Delivered,SEL_6092
ORD_12465,2025-05-07,CUST_3007,Pending,SEL_6003
ORD_12466,2025-09-27,CUST_2696,Pending,SEL_6120
ORD_12467,2025-07-23,CUST_1267,Delivered,SEL_6016
ORD_12468,2025-04-20,CUST_3918,Delivered,SEL_6045
ORD_12469,2026-03-07,CUST_1838,Delivered,SEL_6081
ORD_12470,2026-01-08,CUST_1489,Pending,SEL_6036
ORD_12471,2025-11-14,CUST_1702,Delivered,SEL_6019
ORD_12472,2025-04-01,CUST_1687,Delivered,SEL_6004
ORD_12473,2025-10-08,CUST_1996,Delivered,SEL_6059
ORD_12474,2025-06-17,CUST_1357,Cancelled,SEL_6089
ORD_12475,2026-02-24,CUST_1872,Delivered,SEL_6091
ORD_12476,2025-07-03,CUST_2974,Delivered,SEL_6012
ORD_12477,2025-11-17,CUST_3252,Delivered,SEL_6063
ORD_12478,2025-06-26,CUST_1552,Delivered,SEL_6056
ORD_12479,2026-01-29,CUST_2811,Delivered,SEL_6027
ORD_12480,2025-10-11,CUST_1323,Delivered,SEL_6068
ORD_12481,2026-02-18,CUST_3642,Cancelled,SEL_6024
ORD_12482,2025-06-15,CUST_3229,Delivered,SEL_6081
ORD_12483,2025-11-10,CUST_3547,Delivered,SEL_6120
ORD_12484,2025-09-17,CUST_1083,Delivered,SEL_6026
ORD_12485,2026-03-16,CUST_3351,Delivered,SEL_6082
ORD_12486,2026-01-11,CUST_1262,Delivered,SEL_6022
ORD_12487,2025-08-01,CUST_1784,Delivered,SEL_6070
ORD_12488,2025-08-24,CUST_2224,Delivered,SEL_6019
ORD_12489,2025-09-21,CUST_1914,Delivered,SEL_6101
ORD_12490,2025-11-10,CUST_3740,Cancelled,SEL_6034
ORD_12491,2025-04-05,CUST_1944,Delivered,SEL_6011
ORD_12492,2026-02-09,CUST_3731,Pending,SEL_6120
ORD_12493,2025-11-19,CUST_2319,Delivered,SEL_6088
ORD_12494,2025-07-01,CUST_2536,Delivered,SEL_6045
ORD_12495,2025-12-16,CUST_1689,Delivered,SEL_6037
ORD_12496,2025-07-30,CUST_3444,Delivered,SEL_6023
ORD_12497,2025-12-14,CUST_2773,Cancelled,SEL_6040
ORD_12498,2025-07-10,CUST_1839,Pending,SEL_6043
ORD_12499,2025-09-17,CUST_1878,Delivered,SEL_6004
ORD_12500,2025-09-14,CUST_3871,Delivered,SEL_6082
ORD_12501,2025-07-31,CUST_1049,Cancelled,SEL_6094
ORD_12502,2026-01-16,CUST_3837,Cancelled,SEL_6015
ORD_12503,2025-06-15,CUST_1293,Pending,SEL_6101
ORD_12504,2026-02-01,CUST_2652,Delivered,SEL_6023
ORD_12505,2025-04-05,CUST_1536,Cancelled,SEL_6012
ORD_12506,2026-02-23,CUST_1311,Delivered,SEL_6068
ORD_12507,2025-08-30,CUST_1537,Delivered,SEL_6068
ORD_12508,2026-03-19,CUST_2927,Delivered,SEL_6052
ORD_12509,2025-09-09,CUST_3687,Delivered,SEL_6041
ORD_12510,2025-04-06,CUST_1234,Delivered,SEL_6105
ORD_12511,2025-10-11,CUST_2233,Delivered,SEL_6078
ORD_12512,2026-01-01,CUST_3653,Delivered,SEL_6059
ORD_12513,2025-08-13,CUST_3142,Delivered,SEL_6058
ORD_12514,2025-09-28,CUST_3375,Delivered,SEL_6120
ORD_12515,2025-09-15,CUST_3273,Delivered,SEL_6059
ORD_12516,2025-06-16,CUST_1967,Delivered,SEL_6072
ORD_12517,2025-07-13,CUST_1890,Cancelled,SEL_6023
ORD_12518,2025-11-28,CUST_3059,Delivered,SEL_6001
ORD_12519,2025-09-27,CUST_1035,Delivered,SEL_6056
ORD_12520,2025-12-11,CUST_1447,Pending,SEL_6075
ORD_12521,2026-01-10,CUST_2764,Delivered,SEL_6091
ORD_12522,2025-11-03,CUST_3489,Cancelled,SEL_6004
ORD_12523,2025-11-28,CUST_3701,Delivered,SEL_6029
ORD_12524,2025-05-07,CUST_2559,Pending,SEL_6017
ORD_12525,2025-11-11,CUST_1595,Delivered,SEL_6049
ORD_12526,2025-11-04,CUST_3026,Cancelled,SEL_6083
ORD_12527,2025-05-12,CUST_3277,Delivered,SEL_6109
ORD_12528,2025-06-08,CUST_1344,Pending,SEL_6051
ORD_12529,2025-06-11,CUST_2104,Delivered,SEL_6049
ORD_12530,2025-10-12,CUST_2420,Delivered,SEL_6024
ORD_12531,2026-03-16,CUST_2314,Delivered,SEL_6116
ORD_12532,2026-02-22,CUST_2479,Pending,SEL_6044
ORD_12533,2025-07-12,CUST_2152,Delivered,SEL_6116
ORD_12534,2025-07-26,CUST_3957,Delivered,SEL_6110
ORD_12535,2026-02-18,CUST_2922,Delivered,SEL_6118
ORD_12536,2026-01-05,CUST_2383,Delivered,SEL_6041
ORD_12537,2025-06-15,CUST_3575,Delivered,SEL_6057
ORD_12538,2025-12-05,CUST_3123,Delivered,SEL_6108
ORD_12539,2026-02-15,CUST_2570,Pending,SEL_6056
ORD_12540,2025-05-21,CUST_2895,Delivered,SEL_6032
ORD_12541,2025-10-11,CUST_3244,Pending,SEL_6031
ORD_12542,2025-12-24,CUST_2867,Delivered,SEL_6113
ORD_12543,2025-04-10,CUST_1029,Cancelled,SEL_6016
ORD_12544,2025-11-20,CUST_1706,Delivered,SEL_6032
ORD_12545,2025-04-05,CUST_2021,Delivered,SEL_6108
ORD_12546,2026-03-22,CUST_3064,Delivered,SEL_6042
ORD_12547,2026-01-04,CUST_2447,Delivered,SEL_6034
ORD_12548,2025-08-07,CUST_3853,Pending,SEL_6099
ORD_12549,2026-03-28,CUST_3988,Delivered,SEL_6037
ORD_12550,2025-11-02,CUST_2660,Pending,SEL_6016
ORD_12551,2025-04-22,CUST_1967,Delivered,SEL_6085
ORD_12552,2025-09-04,CUST_3277,Delivered,SEL_6013
ORD_12553,2025-08-26,CUST_3763,Delivered,SEL_6120
ORD_12554,2026-01-29,CUST_1573,Delivered,SEL_6082
ORD_12555,2025-04-24,CUST_2607,Delivered,SEL_6066
ORD_12556,2026-01-10,CUST_1615,Cancelled,SEL_6120
ORD_12557,2025-06-17,CUST_1326,Pending,SEL_6033
ORD_12558,2026-02-03,CUST_3923,Delivered,SEL_6105
ORD_12559,2026-01-13,CUST_1359,Pending,SEL_6082
ORD_12560,2026-01-09,CUST_2811,Delivered,SEL_6092
ORD_12561,2025-11-06,CUST_3372,Delivered,SEL_6101
ORD_12562,2025-09-10,CUST_2722,Delivered,SEL_6035
ORD_12563,2025-12-24,CUST_2350,Delivered,SEL_6037
ORD_12564,2026-03-09,CUST_1165,Delivered,SEL_6076
ORD_12565,2025-09-11,CUST_2597,Delivered,SEL_6040
ORD_12566,2025-07-06,CUST_2628,Delivered,SEL_6008
ORD_12567,2025-07-03,CUST_3846,Delivered,SEL_6054
ORD_12568,2026-02-24,CUST_3503,Delivered,SEL_6089
ORD_12569,2026-01-05,CUST_2177,Delivered,SEL_6007
ORD_12570,2025-08-27,CUST_2151,Delivered,SEL_6002
ORD_12571,2025-07-04,CUST_1193,Delivered,SEL_6097
ORD_12572,2025-09-11,CUST_3675,Pending,SEL_6056
ORD_12573,2025-09-26,CUST_3578,Delivered,SEL_6097
ORD_12574,2025-07-27,CUST_1092,Delivered,SEL_6104
ORD_12575,2025-05-16,CUST_1139,Cancelled,SEL_6057
ORD_12576,2025-11-24,CUST_1481,Delivered,SEL_6049
ORD_12577,2025-11-06,CUST_3497,Cancelled,SEL_6087
ORD_12578,2025-05-27,CUST_2357,Delivered,SEL_6069
ORD_12579,2025-10-11,CUST_3917,Delivered,SEL_6078
ORD_12580,2025-08-25,CUST_1340,Delivered,SEL_6008
ORD_12581,2026-03-22,CUST_2076,Delivered,SEL_6084
ORD_12582,2025-12-17,CUST_3514,Cancelled,SEL_6063
ORD_12583,2025-05-20,CUST_3766,Delivered,SEL_6082
ORD_12584,2025-06-10,CUST_1799,Pending,SEL_6087
ORD_12585,2025-06-19,CUST_1475,Delivered,SEL_6093
ORD_12586,2025-11-20,CUST_3449,Pending,SEL_6071
ORD_12587,2025-11-07,CUST_2463,Delivered,SEL_6088
ORD_12588,2026-03-04,CUST_1605,Delivered,SEL_6046
ORD_12589,2025-09-19,CUST_3980,Delivered,SEL_6089
ORD_12590,2025-08-01,CUST_3970,Delivered,SEL_6078
ORD_12591,2026-03-22,CUST_1821,Pending,SEL_6102
ORD_12592,2025-12-02,CUST_3705,Delivered,SEL_6067
ORD_12593,2025-08-15,CUST_1598,Delivered,SEL_6117
ORD_12594,2025-06-03,CUST_2533,Delivered,SEL_6046
ORD_12595,2025-12-12,CUST_1514,Delivered,SEL_6078
ORD_12596,2025-09-27,CUST_2527,Delivered,SEL_6067
ORD_12597,2026-02-25,CUST_2878,Cancelled,SEL_6042
ORD_12598,2025-07-15,CUST_2700,Delivered,SEL_6064
ORD_12599,2026-03-11,CUST_2030,Pending,SEL_6073
ORD_12600,2026-01-04,CUST_1500,Pending,SEL_6053
ORD_12601,2025-07-27,CUST_2685,Pending,SEL_6071
ORD_12602,2026-03-26,CUST_1717,Delivered,SEL_6090
ORD_12603,2025-12-30,CUST_2142,Delivered,SEL_6007
ORD_12604,2025-04-17,CUST_2509,Delivered,SEL_6007
ORD_12605,2026-02-04,CUST_3649,Pending,SEL_6108
ORD_12606,2025-04-30,CUST_1666,Pending,SEL_6036
ORD_12607,2025-08-01,CUST_3516,Delivered,SEL_6116
ORD_12608,2026-01-12,CUST_3209,Delivered,SEL_6013
ORD_12609,2026-02-05,CUST_3318,Pending,SEL_6067
ORD_12610,2026-02-19,CUST_2080,Delivered,SEL_6020
ORD_12611,2025-11-05,CUST_1228,Delivered,SEL_6073
ORD_12612,2026-03-02,CUST_3897,Pending,SEL_6053
ORD_12613,2025-05-31,CUST_1149,Pending,SEL_6086
ORD_12614,2025-07-20,CUST_2070,Pending,SEL_6052
ORD_12615,2026-01-22,CUST_2168,Delivered,SEL_6109
ORD_12616,2025-06-30,CUST_1632,Delivered,SEL_6097
ORD_12617,2025-08-28,CUST_2364,Delivered,SEL_6061
ORD_12618,2026-02-14,CUST_1413,Delivered,SEL_6087
ORD_12619,2025-05-14,CUST_2756,Delivered,SEL_6087
ORD_12620,2025-12-21,CUST_1520,Pending,SEL_6102
ORD_12621,2025-09-23,CUST_2368,Pending,SEL_6116
ORD_12622,2025-06-14,CUST_3435,Delivered,SEL_6090
ORD_12623,2025-07-12,CUST_3323,Delivered,SEL_6096
ORD_12624,2025-11-12,CUST_3401,Delivered,SEL_6061
ORD_12625,2025-10-24,CUST_2103,Delivered,SEL_6056
ORD_12626,2025-07-21,CUST_1598,Delivered,SEL_6092
ORD_12627,2025-06-30,CUST_2660,Delivered,SEL_6094
ORD_12628,2025-12-01,CUST_2686,Delivered,SEL_6040
ORD_12629,2025-12-09,CUST_3606,Pending,SEL_6081
ORD_12630,2025-09-07,CUST_3161,Delivered,SEL_6063
ORD_12631,2025-06-01,CUST_3189,Delivered,SEL_6057
ORD_12632,2026-01-26,CUST_2925,Cancelled,SEL_6120
ORD_12633,2025-12-17,CUST_1730,Delivered,SEL_6082
ORD_12634,2025-08-26,CUST_1589,Pending,SEL_6089
ORD_12635,2026-03-12,CUST_3459,Delivered,SEL_6004
ORD_12636,2026-02-27,CUST_1377,Pending,SEL_6026
ORD_12637,2025-07-24,CUST_2408,Delivered,SEL_6095
ORD_12638,2025-10-24,CUST_2870,Delivered,SEL_6062
ORD_12639,2025-11-10,CUST_1751,Delivered,SEL_6076
ORD_12640,2025-09-18,CUST_1627,Pending,SEL_6054
ORD_12641,2025-08-30,CUST_2630,Delivered,SEL_6112
ORD_12642,2026-01-23,CUST_1995,Delivered,SEL_6062
ORD_12643,2026-01-01,CUST_2584,Delivered,SEL_6018
ORD_12644,2025-08-27,CUST_1703,Delivered,SEL_6010
ORD_12645,2025-08-05,CUST_3510,Delivered,SEL_6036
ORD_12646,2025-11-18,CUST_3060,Pending,SEL_6002
ORD_12647,2025-04-12,CUST_2180,Pending,SEL_6060
ORD_12648,2026-03-13,CUST_1477,Delivered,SEL_6089
ORD_12649,2025-05-03,CUST_3987,Delivered,SEL_6047
ORD_12650,2026-03-08,CUST_1401,Delivered,SEL_6073
ORD_12651,2025-12-24,CUST_3856,Delivered,SEL_6111
ORD_12652,2025-06-17,CUST_3225,Delivered,SEL_6032
ORD_12653,2026-03-20,CUST_1057,Cancelled,SEL_6069
ORD_12654,2026-01-09,CUST_2876,Delivered,SEL_6051
ORD_12655,2025-07-11,CUST_1448,Delivered,SEL_6067
ORD_12656,2025-05-05,CUST_1203,Cancelled,SEL_6081
ORD_12657,2025-05-11,CUST_2657,Delivered,SEL_6077
ORD_12658,2025-04-29,CUST_1738,Delivered,SEL_6120
ORD_12659,2025-12-23,CUST_1202,Cancelled,SEL_6067
ORD_12660,2025-12-28,CUST_2354,Delivered,SEL_6092
ORD_12661,2025-06-30,CUST_3411,Delivered,SEL_6068
ORD_12662,2025-11-25,CUST_1892,Delivered,SEL_6082
ORD_12663,2025-10-14,CUST_3502,Delivered,SEL_6056
ORD_12664,2025-12-07,CUST_3404,Delivered,SEL_6099
ORD_12665,2025-05-18,CUST_1216,Delivered,SEL_6014
ORD_12666,2025-05-01,CUST_3603,Delivered,SEL_6016
ORD_12667,2026-03-24,CUST_3935,Delivered,SEL_6076
ORD_12668,2026-03-22,CUST_1023,Cancelled,SEL_6075
ORD_12669,2025-07-06,CUST_3203,Delivered,SEL_6066
ORD_12670,2025-11-11,CUST_2210,Pending,SEL_6033
ORD_12671,2025-04-27,CUST_3297,Pending,SEL_6013
ORD_12672,2026-02-14,CUST_1749,Pending,SEL_6030
ORD_12673,2025-04-27,CUST_1805,Delivered,SEL_6026
ORD_12674,2025-06-30,CUST_1134,Delivered,SEL_6114
ORD_12675,2025-06-22,CUST_1321,Delivered,SEL_6082
ORD_12676,2025-08-09,CUST_3438,Cancelled,SEL_6013
ORD_12677,2026-02-07,CUST_1434,Delivered,SEL_6068
ORD_12678,2025-10-29,CUST_2046,Cancelled,SEL_6033
ORD_12679,2025-10-05,CUST_1873,Delivered,SEL_6015
ORD_12680,2025-07-20,CUST_3906,Delivered,SEL_6017
ORD_12681,2025-05-14,CUST_3099,Delivered,SEL_6006
ORD_12682,2025-09-26,CUST_3224,Delivered,SEL_6005
ORD_12683,2026-01-04,CUST_3918,Delivered,SEL_6033
ORD_12684,2026-03-28,CUST_1253,Pending,SEL_6054
ORD_12685,2025-08-23,CUST_1966,Delivered,SEL_6016
ORD_12686,2025-05-09,CUST_1739,Delivered,SEL_6046
ORD_12687,2025-07-20,CUST_2130,Delivered,SEL_6024
